index,Tweet ID,Date Created,Tweet,Clean_tweet,Polarity,Subjectivity,Retweets,Favorites,Language,User ID,User Name,User Twitter Handle,Follower Count,Friend Count,Location,Verified
0,1137024303361339392,2019-06-07,"Congratulations to everyone graduating this spring!

Remember, it's not whether you get knocked down that matters—it's whether you get back up and keep going. https://t.co/BWQePeEDqt",Congratulations everyone graduating this spring Remember whether knocked down that matters whether back keep going BWQePeEDqt,-0.07777777777777779,0.14444444444444446,4944,27162,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
1,1136377947722567680,2019-06-05,"The administration is canceling “English classes, recreational programs and legal aid” for kids in migrant shelters, meaning facilities for children would be indistinguishable from prisons. 

Don't let them get away with it. 

https://t.co/L5GBzEGEMW",administration canceling English classes recreational programs legal kids migrant shelters meaning facilities children would indistinguishable from prisons them away with GBzEGEMW,0.1,0.1,15333,40076,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
2,1136371602554331136,2019-06-05,"On #WorldEnvironmentDay, I’m feeling inspired by the work to build climate resilience that USVI, PR, and Caribbean communities shared at the @ClintonGlobal Action Network Meeting. This fight has many fronts, and people are coming together to take them on. https://t.co/cqJTsMSzuY",#WorldEnvironmentDay feeling inspired work build climate resilience that USVI Caribbean communities shared Action Network Meeting This fight many fronts people coming together take them cqJTsMSzuY,0.3,0.3,1070,4493,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
3,1135964489042530306,2019-06-04,"RT @harrisonjaime: I may not be a superhero, but I am a proud South Carolinian, and I'm ready to fight for a better future for our state an…",superhero proud South Carolinian ready fight better future state,0.375,0.53125,13886,0,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
4,1135962597755379712,2019-06-04,"Everyone should encourage their elected officials and candidates to sign this pledge! 

Fairer districts means our voices as voters are better represented in policy decisions that affect all of us—it's really that simple. https://t.co/I1y89P0GXw",Everyone should encourage their elected officials candidates sign this pledge Fairer districts means voices voters better represented policy decisions that affect really that simple,0.2333333333333333,0.3523809523809524,2610,8332,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
5,1135923842952642561,2019-06-04,"Glad to be in St. Thomas, USVI this morning speaking with leaders on the front lines of climate change. There are so many people working to create resilient communities and inspire climate-smart actions—tune in to hear from some of them at 11am ET: https://t.co/P5Jemwrmyr",Glad Thomas USVI this morning speaking with leaders front lines climate change There many people working create resilient communities inspire climate smart actions tune hear from some them Jemwrmyr,0.4047619047619047,0.7142857142857143,498,2521,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
6,1135912240983318528,2019-06-04,This is horrifying. Those responsible must be held to account. https://t.co/rEiHgOAvBD,This horrifying Those responsible must held account rEiHgOAvBD,-0.35,0.775,8478,32611,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
7,1135903732745539584,2019-06-04,"Thank you so much! I miss her every day, and especially today. https://t.co/mDFTLezVBv",Thank much miss every especially today mDFTLezVBv,0.1,0.6,2006,22421,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
8,1135899093421776896,2019-06-04,"Eid Mubarak to all those celebrating the end of the holy month of Ramadan. May God grant peace, health, and prosperity.",Mubarak those celebrating holy month Ramadan grant peace health prosperity,0.8658,0.0,4804,33051,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
9,1135635275995131909,2019-06-03,"RT @swingleft: Virginia GOP State legislators blocked any common-sense gun reforms from passing, even after terrifying shootings at Virgini…",Virginia State legislators blocked common sense reforms from passing even after terrifying shootings Virgini,-0.65,0.75,1033,0,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
10,1135609023221436416,2019-06-03,"We covered the waterfront, give it a listen! https://t.co/HMifftUvh3",covered waterfront give listen HMifftUvh,0.0,0.0,649,3238,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
11,1135591861538762757,2019-06-03,"I don't know who needs to hear this, but the president is not above the law.",know needs hear this president above,0.0,0.1,66376,323384,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
12,1135577022837809153,2019-06-03,"Happy Pride Month! Gay rights are human rights, now and forever. This administration's attacks on the LGBTQ+ community can never change that, and I'm proud to stand and fight with you to make sure those rights are recognized as they should be. 🌈",Happy Pride Month rights human rights forever This administration attacks LGBTQ community never change that proud stand fight with make sure those rights recognized they should,0.525,0.7472222222222222,10392,67640,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
13,1135562674178334720,2019-06-03,Island nations and territories already bear the brunt of climate change. I'm thrilled to be in the U.S. Virgin Islands this week with @BillClinton and @ClintonGlobal to meet some of the people and programs pioneering strategies for climate resilience. https://t.co/wT1KYZ0id0,Island nations territories already bear brunt climate change thrilled Virgin Islands this week with meet some people programs pioneering strategies climate resilience,0.6,0.7,1654,8776,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
14,1135167721472221191,2019-06-02,"I'm disgusted by legislators' refusal to address the reality that this equipment needs to be regulated. We don’t need any more evidence that lives are at stake, and 12 more people just paid a terrible price for continuing inaction.",disgusted legislators refusal address reality that this equipment needs regulated need more evidence that lives stake more people just paid terrible price continuing inaction,-0.25,0.75,4629,27941,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
15,1135167719609917440,2019-06-02,".@JulietteKayyem makes a chilling point in her @washingtonpost op-ed today about the way shooters' use of barrel suppressors and other silencing equipment makes it harder for people to save themselves and others. The sound of gunfire can save lives. 
https://t.co/9xfYZ5sVZU",makes chilling point today about shooters barrel suppressors other silencing equipment makes harder people save themselves others sound gunfire save lives xfYZ sVZU,-0.08124999999999999,0.41874999999999996,4920,20196,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
16,1134521891669061632,2019-05-31,"Congratulations to @shannonrwatts on #FightLikeAMother, the story of how @MomsDemand grew from an idea she had in her living room to a powerful grassroots network to prevent gun violence. It’s a lovely reminder that we can all change the country and the world. https://t.co/eolMeTISEi",Congratulations #FightLikeAMother story grew from idea living room powerful grassroots network prevent violence lovely reminder that change country world eolMeTISEi,0.4,0.875,2313,14074,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
17,1134216105931747328,2019-05-30,Here's what I'm listening to today. Hope you'll tune in too: https://t.co/zL40Cqz6rI,Here what listening today Hope tune,0.4404,0.0,1890,9478,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
18,1134180540268077057,2019-05-30,"Seems like the link above may be overloaded, so try this! https://t.co/9XHfdqdETn",Seems like link above overloaded this XHfdqdETn,0.3612,0.1,476,1935,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
19,1134131215110422530,2019-05-30,"Rhode Islanders: A bill to protect reproductive rights is up for consideration in the state Senate, and it'll be a close vote. Give your senator a call this week and spread the word—every bit of advocacy helps: https://t.co/L1wwpB5IIi",Rhode Islanders bill protect reproductive rights consideration state Senate close vote Give your senator call this week spread word every advocacy helps wwpB,0.6369,0.0,4315,13335,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
20,1134107325130825729,2019-05-30,RT @tictoc: Hillary Clinton slams the Trump administration for its “complete refusal to condemn a foreign power who attacked our democracy.…,Hillary Clinton slams Trump administration complete refusal condemn foreign power attacked democracy,-0.012499999999999997,0.2625,1375,0,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
21,1134097908092063745,2019-05-30,The president hasn't just refused to condemn a foreign power that attacked our democracy. He's also failed to protect the country's voting systems against future attacks. He betrays his oath every day.,president hasn just refused condemn foreign power that attacked democracy also failed protect country voting systems against future attacks betrays oath every,-0.20833333333333334,0.18333333333333335,35437,152651,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
22,1133837176964300805,2019-05-29,RT @ABCPolitics: HAPPENING NOW: Hillary Clinton speaks at Hunter College commencement ceremony. https://t.co/pngXHC8lHK,HAPPENING Hillary Clinton speaks Hunter College commencement ceremony pngXHC,0.0,0.0,490,0,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
23,1133815658876215298,2019-05-29,You can watch my commencement address at @hunter_college live here: https://t.co/JhyHx3ISDe #HunterGrad,watch commencement address live here JhyHx ISDe #HunterGrad,0.13636363636363635,0.5,835,4478,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
24,1133788852097900544,2019-05-29,"RT @sfpelosi: ""If we had confidence that the president did not commit a crime, we would have said so”

— Mueller",confidence that president commit crime would have said Mueller,0.25,0.0,9655,0,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
25,1133736118216798208,2019-05-29,I’m so honored to be giving the commencement at @Hunter_College today. See you this afternoon at MSG!,honored giving commencement today this afternoon,0.7351,0.0,1460,15771,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
26,1133428274795831296,2019-05-28,"Great news: Nevada's Democratic-led (and female-majority!) state legislature passed a bill to restore voting rights for 77,000 formerly incarcerated people. https://t.co/X3Wrwe9HI9",Great news Nevada Democratic female majority state legislature passed bill restore voting rights formerly incarcerated people Wrwe,0.26666666666666666,0.3055555555555555,7089,39524,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
27,1133409285709488128,2019-05-28,"We are at a fork in the road for reproductive rights in America. 

There has never been a more important moment to recommit to protecting access to a full range of health care—including safe and legal abortion—for all. https://t.co/ws7zrFD1Yo",fork road reproductive rights America There never been more important moment recommit protecting access full range health care including safe legal abortion zrFD,0.39,0.55,8691,34311,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
28,1133385336820817922,2019-05-28,"RT @PhilippeReines: .⁦@UnredactedDSR⁩’s interview with ⁦@HillaryClinton⁩ is now LIVE!

Even better, we decided not to cut anything just to…",interview with LIVE Even better decided anything just,0.3181818181818182,0.5,267,0,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
29,1133369131326222337,2019-05-28,The administration's attacks on climate science are a betrayal of future generations that we have to work to reverse as soon as possible. https://t.co/y7OT8WgNgH,administration attacks climate science betrayal future generations that have work reverse soon possible WgNgH,-0.7717,0.5625,4897,17063,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
30,1133369001617350656,2019-05-28,@Hasbro Thank you. 🙏,Thank,0.3612,0.0,13,141,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
31,1133101152004968448,2019-05-27,"Always such a joy to march in Chappaqua’s Memorial Day parade. 

Wishing everyone a lovely day of reflection and gratitude for all those who have served and sacrificed for the country we all love. https://t.co/IFV6XEBZVC",Always such march Chappaqua Memorial parade Wishing everyone lovely reflection gratitude those have served sacrificed country love XEBZVC,0.1875,0.5208333333333334,5230,42695,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
32,1132636912777342976,2019-05-26,"Earlier this month, Scrabble updated its list of approved words for game play for the first time in four years (""ivesssapology"" and ""covfefe"" were not among them).

But those changes aren't yet reflected in the Scrabble app. 👎

Where are we on this, @Hasbro? 🤷‍♀️",Earlier this month Scrabble updated list approved words game play first time four years ivesssapology covfefe were among them those changes aren reflected Scrabble Where this,-0.05000000000000001,0.41111111111111115,8130,65259,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
33,1132371658029883398,2019-05-25,"When I was the First Lady of Arkansas one of the things I was most proud of is a school in Hot Springs I helped start, the @ARMathSciArts. I’m back in Hot Springs today to deliver the commencement address to the Class of 2019. Tune in!
https://t.co/yeAbh0PqM3",When First Lady Arkansas things most proud school Springs helped start back Springs today deliver commencement address Class Tune yeAbh,0.3875,0.4583333333333333,2405,19673,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
34,1132357163878440960,2019-05-25,So thrilled to be giving the commencement at @ARMathSciArts today. You can tune in here: https://t.co/N7Re1otpQH,thrilled giving commencement today tune here otpQH,0.6,0.7,659,4491,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
35,1132309330697609222,2019-05-25,"My take on Trump and his cronies spreading that doctored video of Nancy Pelosi: It's sexist trash. 

It's also a sign that Trump is running scared. https://t.co/AgcH5RQNyj",take Trump cronies spreading that doctored video Nancy Pelosi sexist trash also sign that Trump running scared AgcH RQNyj,-0.4404,0.0,20513,86051,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
36,1131915371798237186,2019-05-24,"Thank you for this comedy with purpose, @JordanKlepper. I'm so heartened by the activists, educators, and faith leaders who stand up for the rights of undocumented students. 

""Education, not segregation."" https://t.co/i2p4uRx067",Thank this comedy with purpose heartened activists educators faith leaders stand rights undocumented students Education segregation,0.7783,0.0,3610,16009,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
37,1131590616276754435,2019-05-23,It's heartbreaking that a sixth child has died in detention. It's outrageous that we're only learning about it eight months after the fact. https://t.co/ImJKDTSV4R,heartbreaking that sixth child died detention outrageous that only learning about eight months after fact ImJKDTSV,-0.5,1.0,14229,47817,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
38,1131237815461793792,2019-05-22,"Congratulations to @OnwardTogether partner @SwingLeft and grantee @Flippable_org for joining forces! 

After helping to flip dozens of seats in 2018, I'm thrilled they're uniting to target key state and congressional seats in this redistricting year. https://t.co/adWYC1eVQB",Congratulations partner grantee joining forces After helping flip dozens seats thrilled they uniting target state congressional seats this redistricting year adWYC eVQB,0.6,0.7,883,4095,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
39,1131195947034304512,2019-05-22,"His last campaign manager, Anne Kronenberg, said of Harvey Milk: ""He imagined a righteous world inside his head and then he set about to create it for real, for all of us."" No better legacy. #HarveyMilkDay",last campaign manager Anne Kronenberg said Harvey Milk imagined righteous world inside head then about create real better legacy #HarveyMilkDay,0.375,0.4083333333333333,4526,24118,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
40,1130906769943875584,2019-05-21,Love this tribute to community colleges and their talented students! https://t.co/8ooPiIuTBQ,Love this tribute community colleges their talented students ooPiIuTBQ,0.6,0.75,1423,7933,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
41,1130830939330760704,2019-05-21,Let's elect more pro-choice women. @RunforSomething @EmergeAmerica @emilyslist https://t.co/O5rfTC4rf5,elect more choice women rfTC,0.65,0.7,4393,18398,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
42,1130805819598102535,2019-05-21,"Today at noon: Speak out and fight back to protest the wave of recent abortion bans. 

Find an event near you: https://t.co/pE5pfz5tiA #StopTheBans",Today noon Speak fight back protest wave recent abortion bans Find event near #StopTheBans,0.03333333333333333,0.21666666666666667,3628,11409,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
43,1130581759639396352,2019-05-20,This is grotesque. https://t.co/CvFf9rPO2H,This grotesque CvFf,-0.55,1.0,10266,41191,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
44,1130573037420597249,2019-05-20,"In the face of extreme abortion bans sweeping the country, we all have to stand up for women's rights. 

At noon tomorrow, join @PPAct, @NARAL, @OnwardTogether partner @IndivisibleTeam, and other groups to #StopTheBans. 

Find an event near you: https://t.co/pE5pfz5tiA",face extreme abortion bans sweeping country have stand women rights noon tomorrow join partner other groups #StopTheBans Find event near,-0.049999999999999996,0.5916666666666667,3012,9620,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
45,1130555721416888320,2019-05-20,The boy is the second child to have died in CBP custody in the past week. https://t.co/uLJVezJ1SE,second child have died custody past week uLJVezJ,-0.125,0.125,16050,38363,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
46,1129433708807770112,2019-05-17,Watching the mayor’s race in Denver and pulling for @MayorHancock—he’s a proven progressive leader who will work hard for Colorado.,Watching mayor race Denver pulling proven progressive leader will work hard Colorado,-0.2916666666666667,0.5416666666666666,698,3667,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
47,1129421840500363264,2019-05-17,"In 2019, every day is Endangered Species Day. We have to act now to prevent the loss of 1 million species over the next few decades—losses that would have a profound effect on human beings. https://t.co/lSxGmUVOXL",every Endangered Species have prevent loss million species over next decades losses that would have profound effect human beings lSxGmUVOXL,0.027777777777777776,0.3666666666666667,3609,10662,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
48,1129405238534901761,2019-05-17,"More than 200 major corporations, 500 statewide and local organizations, a bipartisan consensus in Congress, and 70% of Americans support legislation protecting LGBTQ people from discrimination. 

I am proud to stand with them and the other @HRC to support the #EqualityAct.",More than major corporations statewide local organizations bipartisan consensus Congress Americans support legislation protecting LGBTQ people from discrimination proud stand with them other support #EqualityAct,0.2475,0.475,4846,24164,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
49,1129387825252712449,2019-05-17,"As I said in my keynote celebrating the essential work of @heartlandhelps: We have to affirm that torture, physical and psychological, is wrong and will not be tolerated—whether it happens in a prison in Syria or in a cage on our southern border. https://t.co/s8MVpdzgwf",said keynote celebrating essential work have affirm that torture physical psychological wrong will tolerated whether happens prison Syria cage southern border MVpdzgwf,-0.1,0.2885714285714286,3391,13401,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
50,1129027398920491009,2019-05-16,Grateful to Planned Parenthood for continuing to provide essential services in Alabama and elsewhere while helping to fight the state legislative bans on women’s human and constitutional rights. https://t.co/oMgHvgaP0d,Grateful Planned Parenthood continuing provide essential services Alabama elsewhere while helping fight state legislative bans women human constitutional rights oMgHvgaP,0.3818,0.2,7814,43930,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
51,1128716614990487552,2019-05-15,"If you want to be inspired every day, I highly recommend giving our partners a follow: @alliance4youth @arenasummit @CollectivePAC @colorofchange @domesticworkers @emergeamerica @IndivisibleTeam @iVoteFund @latinovictoryUS @runforsomething @swingleft @votolatino @WeDemandJustice",want inspired every highly recommend giving partners follow,0.16,0.5399999999999999,1188,5366,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
52,1128716614256427008,2019-05-15,"We’ve raised money to reunite families separated at the border and brought in $12 million for progressive groups, candidates, &amp; committees during the 2018 elections. 

There’s so much to be proud of. I hope you’ll take a moment this week to reflect on how far we’ve come together.",raised money reunite families separated border brought million progressive groups candidates committees during elections There much proud hope take moment this week reflect come together,0.8,1.0,1292,8502,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
53,1128716613463814145,2019-05-15,"Happy two-year anniversary to our @OnwardTogether partners. In two years, we’ve brought on 13 incredible groups as official partners and supported many more through grants.",Happy year anniversary partners years brought incredible groups official partners supported many more through grants,0.675,0.725,1594,10601,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
54,1128668280913387521,2019-05-15,"None of us should accept a future in which our daughters and granddaughters have fewer rights than we do. 

Choose a way to help, ask a friend to join you, and let's get to work.",None should accept future which daughters granddaughters have fewer rights than Choose help friend join work,0.711,0.125,9471,41635,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
55,1128668142018924545,2019-05-15,"Here's what you can do today to fight back:

1. Donate to @abortionfunds: https://t.co/JY9MwWRG6g

2. Support @EmergeAmerica, @EMILYSList, @runforsomething, and @TheDLCC, who work to elect pro-choice candidates 

3. Join @supermajority to organize for the future",Here what today fight back Donate MwWRG Support work elect choice candidates Join organize future,0.26666666666666666,0.3416666666666666,11215,27921,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
56,1128667204164169728,2019-05-15,"The abortion bans in Alabama, Georgia, Ohio, Kentucky, and Mississippi are appalling attacks on women's lives and fundamental freedoms. 

Women's rights are human rights. 

We will not go back.",abortion bans Alabama Georgia Ohio Kentucky Mississippi appalling attacks women lives fundamental freedoms Women rights human rights will back,-0.11666666666666665,0.3333333333333333,50972,204594,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
57,1128320182194192384,2019-05-14,"As I told @Columbia students last night:

For all the progress we've made on civil rights and women's rights, there are people working to turn back the clock—and now many of them have lifetime appointments on the federal bench. Get involved in the public sphere. Push for change. https://t.co/ldHJeAHEkz",told students last night progress made civil rights women rights there people working turn back clock many them have lifetime appointments federal bench involved public sphere Push change ldHJeAHEkz,0.125,0.15833333333333333,3894,15976,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
58,1128105714130530316,2019-05-14,RT @RonWyden: Let’s not forget that one of the biggest overlooked bombshells in the #MuellerReport was Russia’s 2016 infiltration of a voti…,forget that biggest overlooked bombshells #MuellerReport Russia infiltration voti,-0.25,0.0,8090,0,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
59,1128048937149972480,2019-05-13,I'm on @Columbia's beautiful campus tonight for a conversation with President Lee Bollinger. You can watch live here: https://t.co/wGer17JXtK,beautiful campus tonight conversation with President Bollinger watch live here wGer JXtK,0.49318181818181817,0.75,994,6817,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
60,1128014732189999104,2019-05-13,RT @runforsomething: Together we can make sure that progressive leaders have a seat at the table in 2021. Sign up today and join the Grassr…,Together make sure that progressive leaders have seat table Sign today join Grassr,0.5,0.8888888888888888,205,0,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
61,1128005604176322560,2019-05-13,"As this remarkable piece of journalism reminds us, the ordeal for survivors of torture doesn’t end after they are freed. I’m honored to be giving the keynote at a celebration tomorrow of @heartlandhelps’ transformative work to help survivors heal.
https://t.co/0pgVIwlPH9",this remarkable piece journalism reminds ordeal survivors torture doesn after they freed honored giving keynote celebration tomorrow transformative work help survivors heal pgVIwlPH,0.75,0.75,1551,5692,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
62,1127570199144738816,2019-05-12,Happy Mother's Day! https://t.co/X1OAEKkObQ,Happy Mother OAEKkObQ,0.8,1.0,3526,51518,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
63,1126966988432134146,2019-05-10,"I’ve dedicated much of my career to improving the lives of children and families, and part of that was working to improve the foster care system in America. 

@Participant &amp; @hbodocs have a new film about it. Watch the filmmakers discuss with @trevornoah: https://t.co/PGhZ7A19MO",dedicated much career improving lives children families part that working improve foster care system America have film about Watch filmmakers discuss with PGhZ,0.2,0.2,1495,7471,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
64,1126535324753178625,2019-05-09,"The FDA approved the very first birth control pill 59 years ago today, and the world opened up for women. 

Reproductive freedom is simply the foundation of women’s ability to achieve their dreams. 

We have to continue defending it. #ThxBirthControl",approved very first birth control pill years today world opened women Reproductive freedom simply foundation women ability achieve their dreams have continue defending #ThxBirthControl,0.1625,0.3952380952380953,15109,66682,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
65,1126523769831477248,2019-05-09,"Thank you to all the students at @dartmouth for their thoughtful questions yesterday on everything from Iran and China to AI and the place of social media in our news environment. This generation doesn’t miss a beat. 

The entire talk is available here: https://t.co/VaK5HTuKtT https://t.co/qqxlP5TcR1",Thank students their thoughtful questions yesterday everything from Iran China place social media news environment This generation doesn miss beat entire talk available here HTuKtT qqxlP,0.20833333333333334,0.3979166666666667,487,2749,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
66,1126510833595555840,2019-05-09,"RT @ananavarro: While Trump &amp; supporters at rally yesterday, reacted by laughing when someone shouted about shooting immigrants at the bord…",While Trump supporters rally yesterday reacted laughing when someone shouted about shooting immigrants bord,0.7269,0.0,34767,0,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
67,1126229890876022787,2019-05-08,I'm excited to join my old friends and colleagues Jake Sullivan and @Benjamin05055 at Dartmouth's Dickey Center for International Understanding this afternoon. You can watch our conversation live here: https://t.co/VaK5HTuKtT,excited join friends colleagues Jake Sullivan Dartmouth Dickey Center International Understanding this afternoon watch conversation live here HTuKtT,0.1028409090909091,0.3375,322,1742,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
68,1126159716533641220,2019-05-08,"I'm so sorry to hear of Freia David’s passing. I came to know her story when the Boston Globe reported on how a little retirement party to mark 32 years at McDonald's became a 100-person celebration, so loved was Freia. Her life reaffirmed our differences only make us stronger.",sorry hear Freia David passing came know story when Boston Globe reported little retirement party mark years McDonald became person celebration loved Freia life reaffirmed differences only make stronger,0.003124999999999989,0.825,492,4327,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
69,1126140966224707584,2019-05-08,"Six-week abortion bans are effectively total bans on abortion, as many women don't know they are pregnant at six weeks. 

I stand with everyone in Georgia and around the country fighting these illegal measures that threaten women’s lives and freedoms. https://t.co/Oe213jJDHp",week abortion bans effectively total bans abortion many women know they pregnant weeks stand with everyone Georgia around country fighting these illegal measures that threaten women lives freedoms jJDHp,0.08333333333333331,0.5625,12018,56487,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
70,1126129722868498432,2019-05-08,"“The work of democracy is about trying to do together what we cannot do individually. And so for me the best way to escape my disintegrating body is to engage in this collective struggle.” 

@AdyBarkan is fighting for health care as a human right: https://t.co/tpyClMPCx3",work democracy about trying together what cannot individually best escape disintegrating body engage this collective struggle fighting health care human right tpyClMPCx,0.42857142857142855,0.3119047619047619,1719,7103,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
71,1125883287690465281,2019-05-07,An American mother today is 50% more likely to die during childbirth than her own mother. It’s time to tackle the crisis of maternal mortality. #WithoutMom https://t.co/l9yH9bQnWG,American mother today more likely during childbirth than mother time tackle crisis maternal mortality #WithoutMom bQnWG,0.16666666666666666,0.5,3014,9307,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
72,1125835719488999425,2019-05-07,No one should have their right to vote taken away because of fines. The Florida GOP's measure requiring people to pay court-ordered fees before regaining access to the ballot is a modern-day poll tax unworthy of our democracy. https://t.co/fmluhlGmmP,should have their right vote taken away because fines Florida measure requiring people court ordered fees before regaining access ballot modern poll unworthy democracy fmluhlGmmP,0.24285714285714285,0.4178571428571428,4324,11756,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
73,1125815304834179078,2019-05-07,"Take a moment today to help. 

Call your representatives and urge them to vote yes on the Dignity for Detained Immigrants Act, which would help protect families in detention and make sure they are treated with respect: 

202-224-3121 

#UntilEveryFamilyIsReunited https://t.co/fgRyJ6wE1L",Take moment today help Call your representatives urge them vote Dignity Detained Immigrants which would help protect families detention make sure they treated with respect #UntilEveryFamilyIsReunited fgRyJ,0.5,0.8888888888888888,3378,11153,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
74,1125815303944929280,2019-05-07,"Today marks one year since the administration announced its ""zero tolerance"" policy at the border. 

Families were ripped apart with no plan to reunite them. Many are still waiting. 

It is a defining failure of policy and humanity.",Today marks year since administration announced zero tolerance policy border Families were ripped apart with plan reunite them Many still waiting defining failure policy humanity,0.09166666666666665,0.4,6536,30018,en,1339835893,Hillary Clinton,HillaryClinton,24626280,797,"New York, NY",True
