Tweet ID,Date Created,Tweet,Clean_tweet,Polarity,Subjectivity,Retweets,Favorites,Language,User ID,User Name,User Twitter Handle,Follower Count,Friend Count,Location,Verified
1136762328198918145,2019-06-06,"Thank you Carlisle for your questions, for your concerns and for taking an active role in your government. https://t.co/0IKLDvZcjI",Thank Carlisle your questions your concerns taking active role your government IKLDvZcjI,-0.13333333333333333,0.6,10,35,en,171598736,Senator Bob Casey,SenBobCasey,407559,609,"Scranton, PA",True
1136744002563313665,2019-06-06,Watch my #TownHall live from Carlisle at https://t.co/gDVpHyOtQ6 https://t.co/54zjbBEhY8,Watch #TownHall live from Carlisle gDVpHyOtQ zjbBEhY,0.13636363636363635,0.5,6,24,en,171598736,Senator Bob Casey,SenBobCasey,407559,609,"Scranton, PA",True
1136732468831281152,2019-06-06,"RT @SarahGABC27: We’re all plugged in and ready to go for @SenBobCasey’s town hall at Dickinson College tonight! 
@abc27News https://t.co/c…",plugged ready town hall Dickinson College tonight,0.2,0.5,7,0,en,171598736,Senator Bob Casey,SenBobCasey,407559,609,"Scranton, PA",True
1136621363664433152,2019-06-06,I hope you'll join me today in Carlisle for an open conversation about the issues facing our Commonwealth and our Nation. https://t.co/ubWO5q9Y48,hope join today Carlisle open conversation about issues facing Commonwealth Nation ubWO,0.6249,0.5,2,18,en,171598736,Senator Bob Casey,SenBobCasey,407559,609,"Scranton, PA",True
1136403187223728132,2019-06-05,"RT @timelywriter: WASHINGTON (@AP) — The government says it'll start posting a list of some 400 troubled nursing homes, in a turnabout days…",WASHINGTON government says start posting list some troubled nursing homes turnabout days,-0.5,1.0,19,0,en,171598736,Senator Bob Casey,SenBobCasey,407559,609,"Scranton, PA",True
1136394744928645121,2019-06-05,I commend the Erie City Council for voting today to ban the barbaric practice of conversion therapy. I’ll continue to pursue a similar ban at the federal level. https://t.co/8x8loDMSjz,commend Erie City Council voting today barbaric practice conversion therapy continue pursue similar federal level loDMSjz,0.4404,0.4,51,264,en,171598736,Senator Bob Casey,SenBobCasey,407559,609,"Scranton, PA",True
1136353986024525828,2019-06-05,"Yesterday, the House passed the American Dream and Promise Act, offering a pathway to citizenship to Dreamers who were brought here as children. I urge the @senatemajldr to call this up for a vote so we can finally start working to improve our immigration system.",Yesterday House passed American Dream Promise offering pathway citizenship Dreamers were brought here children urge call this vote finally start working improve immigration system,0.7351,0.5,71,333,en,171598736,Senator Bob Casey,SenBobCasey,407559,609,"Scranton, PA",True
1136350728090456064,2019-06-05,I have long advocated for a result that would put patients first and I am pleased to hear of this new development. This is the correct decision and I hope UPMC and Highmark will continue to keep the needs of beneficiaries in mind.,have long advocated result that would patients first pleased hear this development This correct decision hope UPMC Highmark will continue keep needs beneficiaries mind,0.2333333333333333,0.5777777777777778,4,44,en,171598736,Senator Bob Casey,SenBobCasey,407559,609,"Scranton, PA",True
1136350726991618048,2019-06-05,I have advocated for an end to UPMC’s pre-payment policy since it was first announced. The rules of the Medicare program will ensure UPMC is paid for the care it provides and I appreciate UPMC’s decision to prioritize the needs of its patients over profit. https://t.co/1RsYSEnrpF,have advocated UPMC payment policy since first announced rules Medicare program will ensure UPMC paid care provides appreciate UPMC decision prioritize needs patients over profit RsYSEnrpF,0.25,0.3333333333333333,14,58,en,171598736,Senator Bob Casey,SenBobCasey,407559,609,"Scranton, PA",True
1136308918391623686,2019-06-05,"“We’ll see them in court if they go through with it,” Holguin said. “What’s next? Drinking water? Food? . . . Where are they going to stop?” https://t.co/URmOED9baq",them court they through with Holguin said What next Drinking water Food Where they going stop URmOED,-0.296,0.0,49,103,en,171598736,Senator Bob Casey,SenBobCasey,407559,609,"Scranton, PA",True
